,sender,receiver,message,timestamp
162,phoebe,ross,"but... i'm ready, so, just deal.",1994-09-22 00:01:05
163,chandler,joey,"ok, alright, last minute lesson, last minute lesson. [holds up two cards] joey... three... eight. eight... three. [joey is unamused] alright babe, deal the cards.",1994-09-22 00:01:06
164,monica,phoebe,"[throws down her cards] dammit, dammit, dammit!",1994-09-22 00:01:07
165,monica,rachel,"[throws down her cards] dammit, dammit, dammit!",1994-09-22 00:01:07
166,monica,chandler,"[throws down her cards] dammit, dammit, dammit!",1994-09-22 00:01:07
167,monica,phoebe,"[throws down her cards] dammit, dammit, dammit!",1994-09-22 00:01:07
168,monica,rachel,"[throws down her cards] dammit, dammit, dammit!",1994-09-22 00:01:07
169,monica,guys,"[throws down her cards] dammit, dammit, dammit!",1994-09-22 00:01:07
170,monica,joey,"[throws down her cards] dammit, dammit, dammit!",1994-09-22 00:01:07
171,monica,ross,"[throws down her cards] dammit, dammit, dammit!",1994-09-22 00:01:07
172,phoebe,joey,"[to joey]: oh i see, so then, you were lying.",1994-09-22 00:01:08
173,joey,phoebe,about what?,1994-09-22 00:01:09
174,phoebe,joey,about how good your cards were.,1994-09-22 00:01:10
175,joey,phoebe,heh... i was bluffing.,1994-09-22 00:01:11
176,phoebe,joey,a-ha! and... what is bluffing? is it not another word for... lying?,1994-09-22 00:01:12
177,rachel,phoebe,"ok, sorry to break up this party, but i've got resumes to fax before work tomorrow... [gets up to leave]",1994-09-22 00:01:13
178,rachel,monica,"ok, sorry to break up this party, but i've got resumes to fax before work tomorrow... [gets up to leave]",1994-09-22 00:01:13
179,rachel,chandler,"ok, sorry to break up this party, but i've got resumes to fax before work tomorrow... [gets up to leave]",1994-09-22 00:01:13
180,rachel,phoebe,"ok, sorry to break up this party, but i've got resumes to fax before work tomorrow... [gets up to leave]",1994-09-22 00:01:13
182,rachel,guys,"ok, sorry to break up this party, but i've got resumes to fax before work tomorrow... [gets up to leave]",1994-09-22 00:01:13
183,rachel,joey,"ok, sorry to break up this party, but i've got resumes to fax before work tomorrow... [gets up to leave]",1994-09-22 00:01:13
184,rachel,ross,"ok, sorry to break up this party, but i've got resumes to fax before work tomorrow... [gets up to leave]",1994-09-22 00:01:13
185,guys,rachel,"whoa, whoa, whoa!",1994-09-22 00:01:14
186,chandler,rachel,"rach, rach, we gotta settle.",1994-09-22 00:01:15
187,rachel,chandler,settle what?,1994-09-22 00:01:16
188,chandler,rachel,"the... jamestown colony of virginia. you see, king george is giving us the land, so...",1994-09-22 00:01:17
189,ross,rachel,"the game, rachel, the game. you owe us money for the game.",1994-09-22 00:01:18
190,rachel,ross,oh. right.,1994-09-22 00:01:19
191,joey,phoebe,"you know what, you guys? it's their first time, why don't we just forget about the money, alright?",1994-09-22 00:01:20
192,joey,monica,"you know what, you guys? it's their first time, why don't we just forget about the money, alright?",1994-09-22 00:01:20
193,joey,rachel,"you know what, you guys? it's their first time, why don't we just forget about the money, alright?",1994-09-22 00:01:20
194,joey,chandler,"you know what, you guys? it's their first time, why don't we just forget about the money, alright?",1994-09-22 00:01:20
195,joey,phoebe,"you know what, you guys? it's their first time, why don't we just forget about the money, alright?",1994-09-22 00:01:20
196,joey,rachel,"you know what, you guys? it's their first time, why don't we just forget about the money, alright?",1994-09-22 00:01:20
197,joey,guys,"you know what, you guys? it's their first time, why don't we just forget about the money, alright?",1994-09-22 00:01:20
198,joey,ross,"you know what, you guys? it's their first time, why don't we just forget about the money, alright?",1994-09-22 00:01:20
199,monica,joey,"hell no, we'll pay!",1994-09-22 00:01:21
200,phoebe,monica,"ok, monica? i had another answer all ready.",1994-09-22 00:01:22
201,monica,phoebe,and you know what? we want a rematch.,1994-09-22 00:01:23
202,monica,rachel,and you know what? we want a rematch.,1994-09-22 00:01:23
203,monica,chandler,and you know what? we want a rematch.,1994-09-22 00:01:23
204,monica,phoebe,and you know what? we want a rematch.,1994-09-22 00:01:23
205,monica,rachel,and you know what? we want a rematch.,1994-09-22 00:01:23
206,monica,guys,and you know what? we want a rematch.,1994-09-22 00:01:23
207,monica,joey,and you know what? we want a rematch.,1994-09-22 00:01:23
208,monica,ross,and you know what? we want a rematch.,1994-09-22 00:01:23
209,ross,monica,well that's fine with me. could use the money.,1994-09-22 00:01:24
210,rachel,ross,"[to ross]: so basically, you get your ya-yas by taking money from all of your friends.",1994-09-22 00:01:25
211,ross,rachel,[pause]...yeah.,1994-09-22 00:01:26
212,chandler,phoebe,"yes, and i get my ya-yas from ikea. you have to put them together yourself, but they cost a little less.",1994-09-22 00:01:27
213,chandler,monica,"yes, and i get my ya-yas from ikea. you have to put them together yourself, but they cost a little less.",1994-09-22 00:01:27
214,chandler,rachel,"yes, and i get my ya-yas from ikea. you have to put them together yourself, but they cost a little less.",1994-09-22 00:01:27
215,chandler,phoebe,"yes, and i get my ya-yas from ikea. you have to put them together yourself, but they cost a little less.",1994-09-22 00:01:27
216,chandler,rachel,"yes, and i get my ya-yas from ikea. you have to put them together yourself, but they cost a little less.",1994-09-22 00:01:27
217,chandler,guys,"yes, and i get my ya-yas from ikea. you have to put them together yourself, but they cost a little less.",1994-09-22 00:01:27
218,chandler,joey,"yes, and i get my ya-yas from ikea. you have to put them together yourself, but they cost a little less.",1994-09-22 00:01:27
219,chandler,ross,"yes, and i get my ya-yas from ikea. you have to put them together yourself, but they cost a little less.",1994-09-22 00:01:27
220,ross,rachel,"look, rachel, this is poker. i play to win, alright? in order for me to win, other people have to lose. so if you're gonna play poker with me, don't expect me to be a 'nice guy,' ok? cause once those cards are dealt... [claps hands three times]",1994-09-22 00:01:28
221,ross,phoebe,"look, rachel, this is poker. i play to win, alright? in order for me to win, other people have to lose. so if you're gonna play poker with me, don't expect me to be a 'nice guy,' ok? cause once those cards are dealt... [claps hands three times]",1994-09-22 00:01:28
222,ross,monica,"look, rachel, this is poker. i play to win, alright? in order for me to win, other people have to lose. so if you're gonna play poker with me, don't expect me to be a 'nice guy,' ok? cause once those cards are dealt... [claps hands three times]",1994-09-22 00:01:28
223,ross,rachel,"look, rachel, this is poker. i play to win, alright? in order for me to win, other people have to lose. so if you're gonna play poker with me, don't expect me to be a 'nice guy,' ok? cause once those cards are dealt... [claps hands three times]",1994-09-22 00:01:28
224,ross,chandler,"look, rachel, this is poker. i play to win, alright? in order for me to win, other people have to lose. so if you're gonna play poker with me, don't expect me to be a 'nice guy,' ok? cause once those cards are dealt... [claps hands three times]",1994-09-22 00:01:28
225,ross,phoebe,"look, rachel, this is poker. i play to win, alright? in order for me to win, other people have to lose. so if you're gonna play poker with me, don't expect me to be a 'nice guy,' ok? cause once those cards are dealt... [claps hands three times]",1994-09-22 00:01:28
226,ross,rachel,"look, rachel, this is poker. i play to win, alright? in order for me to win, other people have to lose. so if you're gonna play poker with me, don't expect me to be a 'nice guy,' ok? cause once those cards are dealt... [claps hands three times]",1994-09-22 00:01:28
227,ross,guys,"look, rachel, this is poker. i play to win, alright? in order for me to win, other people have to lose. so if you're gonna play poker with me, don't expect me to be a 'nice guy,' ok? cause once those cards are dealt... [claps hands three times]",1994-09-22 00:01:28
228,ross,joey,"look, rachel, this is poker. i play to win, alright? in order for me to win, other people have to lose. so if you're gonna play poker with me, don't expect me to be a 'nice guy,' ok? cause once those cards are dealt... [claps hands three times]",1994-09-22 00:01:28
229,joey,ross,[pause]...yeah?,1994-09-22 00:01:29
230,ross,phoebe,i'm not a nice guy.,1994-09-22 00:01:30
231,ross,monica,i'm not a nice guy.,1994-09-22 00:01:30
232,ross,rachel,i'm not a nice guy.,1994-09-22 00:01:30
233,ross,chandler,i'm not a nice guy.,1994-09-22 00:01:30
234,ross,phoebe,i'm not a nice guy.,1994-09-22 00:01:30
235,ross,rachel,i'm not a nice guy.,1994-09-22 00:01:30
236,ross,guys,i'm not a nice guy.,1994-09-22 00:01:30
237,ross,joey,i'm not a nice guy.,1994-09-22 00:01:30
238,ross,chandler,"alright boys, let's eat.",1994-09-22 00:01:31
239,ross,joey,"alright boys, let's eat.",1994-09-22 00:01:31
240,chandler,ross,"oh, did you get that from the 'i love rachel' pizzeria?",1994-09-22 00:01:32
241,ross,chandler,you still on that?,1994-09-22 00:01:33
242,chandler,ross,"oh, come on. what was with that whole black bart speech? [mimicking]: when i play poker, i'm not a nice guy!",1994-09-22 00:01:34
243,ross,chandler,"you are way off, pal.",1994-09-22 00:01:35
244,joey,ross,"no, i don't think so, see ross, because i think you love her.",1994-09-22 00:01:36
245,ross,joey,"um.... no. see, i might've had feelings for her at one time--not any more. i just--i--",1994-09-22 00:01:37
246,ross,marcel,marcel! where are you going with that disc?,1994-09-22 00:01:38
247,ross,marcel,"you are not putting that on again! marcel, ok--if you press that button, you are in very, very big trouble.",1994-09-22 00:01:39
248,rachel,monica,[opening mail] can you believe what a jerk ross was being?,1994-09-22 00:01:40
249,rachel,phoebe,[opening mail] can you believe what a jerk ross was being?,1994-09-22 00:01:40
250,monica,rachel,"yeah, i know. he can get really competitive.",1994-09-22 00:01:41
251,monica,phoebe,"yeah, i know. he can get really competitive.",1994-09-22 00:01:41
252,phoebe,monica,"ha. ha, ha.",1994-09-22 00:01:42
253,phoebe,rachel,"ha. ha, ha.",1994-09-22 00:01:42
254,monica,phoebe,what?,1994-09-22 00:01:43
255,phoebe,monica,"oh, hello, kettle? this is monica. you're black.",1994-09-22 00:01:44
256,monica,phoebe,please! i am not as bad as ross.,1994-09-22 00:01:45
257,rachel,monica,"oh, i beg to differ. the pictionary incident?",1994-09-22 00:01:46
258,monica,rachel,"that was not an incident! i-i was gesturing, a-and the plate slipped out of my hand.",1994-09-22 00:01:47
259,rachel,monica,oooooh. [reads letter] [surprised]: oh! i got an interview! i got an interview!,1994-09-22 00:01:48
260,rachel,phoebe,oooooh. [reads letter] [surprised]: oh! i got an interview! i got an interview!,1994-09-22 00:01:48
261,monica,rachel,you're kidding! where? where?,1994-09-22 00:01:49
262,rachel,monica,[in disbelief]: sak's... fifth... avenue.,1994-09-22 00:01:50
263,monica,rachel,"oh, rachel!",1994-09-22 00:01:51
264,phoebe,rachel,"oh, it's like the mother ship is calling you home.",1994-09-22 00:01:52
265,monica,rachel,"well, what's the job?",1994-09-22 00:01:53
266,rachel,monica,assistant buyer. oh! i would be shopping... for a living!,1994-09-22 00:01:54
267,rachel,iris,assistant buyer. oh! i would be shopping... for a living!,1994-09-22 00:01:54
268,rachel,phoebe,assistant buyer. oh! i would be shopping... for a living!,1994-09-22 00:01:54
269,monica,rachel,"ok, look. that is aunt iris. this woman has been playing poker since she was five. you gotta listen to every word she says. [opens door] hi!",1994-09-22 00:01:55
270,monica,phoebe,"ok, look. that is aunt iris. this woman has been playing poker since she was five. you gotta listen to every word she says. [opens door] hi!",1994-09-22 00:01:55
271,iris,rachel,is tony randall dead?,1994-09-22 00:01:56
272,iris,monica,is tony randall dead?,1994-09-22 00:01:56
273,rachel,iris,no.,1994-09-22 00:01:57
274,monica,iris,i don't think so.,1994-09-22 00:01:58
275,rachel,iris,why?,1994-09-22 00:01:59
276,iris,rachel,"well, he may be now, because i think i hit him with my car.",1994-09-22 00:02:00
277,iris,monica,"well, he may be now, because i think i hit him with my car.",1994-09-22 00:02:00
278,monica,iris,what?,1994-09-22 00:02:01
279,rachel,iris,oh my god!,1994-09-22 00:02:02
280,monica,iris,really?,1994-09-22 00:02:03
281,iris,monica,no! that's bluffing. lesson number one. [walks into kitchen] let me tell you something... everything you hear at a poker game is pure crap. [to phoebe]: nice earrings.,1994-09-22 00:02:04
282,iris,rachel,no! that's bluffing. lesson number one. [walks into kitchen] let me tell you something... everything you hear at a poker game is pure crap. [to phoebe]: nice earrings.,1994-09-22 00:02:04
283,iris,phoebe,no! that's bluffing. lesson number one. [walks into kitchen] let me tell you something... everything you hear at a poker game is pure crap. [to phoebe]: nice earrings.,1994-09-22 00:02:04
284,phoebe,iris,thank y-- [thinks about it],1994-09-22 00:02:05
285,iris,rachel,"girls, sit down.",1994-09-22 00:02:06
286,iris,monica,"girls, sit down.",1994-09-22 00:02:06
287,iris,phoebe,"girls, sit down.",1994-09-22 00:02:06
288,monica,iris,"uh, aunt iris? this is phoebe, and that's rachel...",1994-09-22 00:02:07
289,iris,monica,"yeah, yeah, yeah, yeah, yeah, listen, i am parked at a meter. let's do it.",1994-09-22 00:02:08
290,iris,rachel,"yeah, yeah, yeah, yeah, yeah, listen, i am parked at a meter. let's do it.",1994-09-22 00:02:08
291,iris,phoebe,"yeah, yeah, yeah, yeah, yeah, listen, i am parked at a meter. let's do it.",1994-09-22 00:02:08
292,phoebe,ross,"ross, could we please, please, please listen to anything else?",1994-09-22 00:02:09
293,ross,phoebe,alright.,1994-09-22 00:02:10
294,ross,phoebe,i'm gonna pay for that tonight.,1994-09-22 00:02:11
295,ross,monica,i'm gonna pay for that tonight.,1994-09-22 00:02:11
296,ross,rachel,i'm gonna pay for that tonight.,1994-09-22 00:02:11
297,ross,chandler,i'm gonna pay for that tonight.,1994-09-22 00:02:11
298,ross,phoebe,i'm gonna pay for that tonight.,1994-09-22 00:02:11
299,ross,rachel,i'm gonna pay for that tonight.,1994-09-22 00:02:11
300,ross,joey,i'm gonna pay for that tonight.,1994-09-22 00:02:11
301,rachel,phoebe,hi!,1994-09-22 00:02:12
302,rachel,monica,hi!,1994-09-22 00:02:12
303,rachel,chandler,hi!,1994-09-22 00:02:12
304,rachel,phoebe,hi!,1994-09-22 00:02:12
306,rachel,joey,hi!,1994-09-22 00:02:12
307,rachel,ross,hi!,1994-09-22 00:02:12
308,ross,rachel,hey.,1994-09-22 00:02:13
309,rachel,phoebe,"guys! guess what, guess what, guess what, guess what!",1994-09-22 00:02:14
310,rachel,monica,"guys! guess what, guess what, guess what, guess what!",1994-09-22 00:02:14
311,rachel,chandler,"guys! guess what, guess what, guess what, guess what!",1994-09-22 00:02:14
312,rachel,phoebe,"guys! guess what, guess what, guess what, guess what!",1994-09-22 00:02:14
314,rachel,joey,"guys! guess what, guess what, guess what, guess what!",1994-09-22 00:02:14
315,rachel,ross,"guys! guess what, guess what, guess what, guess what!",1994-09-22 00:02:14
316,chandler,rachel,"um, ok... the... the fifth dentist caved and now they're all recommending trident?",1994-09-22 00:02:15
317,rachel,phoebe,"noooo... the interview! she loved me! she absolutely loved me. we talked for like two and a half hours, we have the same taste in clothes, and--oh, i went to camp with her cousin... and, oh, the job is perfect. i can do this. i can do this well!",1994-09-22 00:02:16
318,rachel,monica,"noooo... the interview! she loved me! she absolutely loved me. we talked for like two and a half hours, we have the same taste in clothes, and--oh, i went to camp with her cousin... and, oh, the job is perfect. i can do this. i can do this well!",1994-09-22 00:02:16
